year	pid	org_n	ims_org_id
2010	001438200	3	INS00005073
2010	001438200	3	INS00006909
2010	001440521	1	INS00458146
2010	001441153	1	INS00454169
2010	001441242	1	INS00506288
2010	001451919	1	INS00074083
2010	001451964	1	INS00160406
2010	001453440	1	INS00114749
2010	001455284	1	INS00528541
2010	001456970	4	INS00001538
2010	001456970	4	INS00085929
2010	001456970	4	INS00365703
2010	001456970	4	INS00398313
2010	001459597	6	INS00002428
2010	001459597	6	INS00005628
2010	001459597	6	INS00005631
2010	001459597	6	INS00007982
2010	001459597	6	INS00395446
2010	001459597	6	INS00557332
2010	001459659	4	INS00002397
2010	001459659	4	INS00005305
2010	001459659	4	INS00345266
2010	001459659	4	INS00458208
2010	001462224	1	INS00006198
2010	001462494	1	INS00403832
2010	001462565	1	INS00564511
2010	001463320	2	INS00079869
2010	001463320	2	INS00367438
2010	001464336	2	INS00042299
2010	001464336	2	INS00079789
2010	001465333	4	INS00006847
2010	001465333	4	INS00108696
2010	001465333	4	INS00110573
2010	001465333	4	INS00452709
2010	001467178	4	INS00001555
2010	001467178	4	INS00006581
2010	001467178	4	INS00010659
2010	001467178	4	INS00112802
2010	001467276	1	INS00005861
2010	001467365	1	INS00002388
2010	001473219	2	INS00079863
2010	001473219	2	INS00582737
2010	001473228	2	INS00119242
2010	001473228	2	INS00582739
2010	001473863	2	INS00002396
2010	001473863	2	INS00037735
2010	001473943	2	INS00002407
2010	001473943	2	INS00452118
2010	001475830	3	INS00005071
2010	001475830	3	INS00113482
2010	001475830	3	INS00114759
2010	001478458	1	INS00119242
2010	001478823	4	INS00002416
2010	001478823	4	INS00002452
2010	001478823	4	INS00116137
2010	001478823	4	INS00455934
2010	001482049	2	INS00002477
2010	001482049	2	INS00452023
2010	001485185	1	INS00006827
2010	001486629	7	INS00001599
2010	001486629	7	INS00001600
2010	001486629	7	INS00001601
2010	001486629	7	INS00001602
2010	001486629	7	INS00060864
2010	001486629	7	INS00073420
2010	001486629	7	INS00506288
2010	001488919	1	INS00011171
2010	001489291	1	INS00165852
2010	001490265	3	INS00002415
2010	001490265	3	INS00112765
2010	001490265	3	INS00367435
2010	001490354	3	INS00001555
2010	001490354	3	INS00006581
2010	001490354	3	INS00103553
2010	001490800	2	INS00002415
2010	001490800	2	INS00367435
2010	001491084	4	INS00006202
2010	001491084	4	INS00037027
2010	001491084	4	INS00068767
2010	001491084	4	INS00114100
2010	001492789	1	INS00006153
2010	001492798	3	INS00002448
2010	001492798	3	INS00006642
2010	001492798	3	INS00119242
2010	001494353	2	INS00002487
2010	001494353	2	INS00113491
2010	001498595	2	INS00366684
2010	001498595	2	INS00366904
2010	001500497	1	INS00165852
2010	001500586	1	INS00011166
2010	001501313	2	INS00002447
2010	001501313	2	INS00061708
2010	001506561	2	INS00006433
2010	001506561	2	INS00112810
2010	001512999	2	INS00006847
2010	001512999	2	INS00110573
2010	001513913	4	INS00002578
2010	001513913	4	INS00112749
2010	001513913	4	INS00366872
2010	001513913	4	INS00575957
2010	001517609	4	INS00006828
2010	001517609	4	INS00026186
2010	001517609	4	INS00038316
2010	001517609	4	INS00457723
2010	001517903	2	INS00005624
2010	001517903	2	INS00494075
2010	001518221	1	INS00011166
2010	001518992	2	INS00059010
2010	001518992	2	INS00059498
2010	001519096	2	INS00001602
2010	001519096	2	INS00006253
2010	001523929	4	INS00001599
2010	001523929	4	INS00001601
2010	001523929	4	INS00001602
2010	001523929	4	INS00137992
2010	001524828	1	INS00119242
2010	001528003	2	INS00005062
2010	001528003	2	INS00111348
2010	001528200	2	INS00000966
2010	001528200	2	INS00002396
2010	001528694	1	INS00005861
2010	001529655	4	INS00006568
2010	001529655	4	INS00006569
2010	001529655	4	INS00006571
2010	001529655	4	INS00455440
2010	001529673	1	INS00106163
2010	001529780	2	INS00011406
2010	001529780	2	INS00367439
2010	001529833	3	INS00005625
2010	001529833	3	INS00409656
2010	001529833	3	INS00593893
2010	001535830	1	INS00006827
2010	001541954	2	INS00005066
2010	001541954	2	INS00006909
2010	001542085	1	INS00005068
2010	001542610	3	INS00002412
2010	001542610	3	INS00114763
2010	001542610	3	INS00114805
2010	001557730	3	INS00002244
2010	001557730	3	INS00005476
2010	001557730	3	INS00366904
2010	001560163	1	INS00001600
2010	001560600	2	INS00005624
2010	001560600	2	INS00494075
2010	001563110	1	INS00106164
2010	001564369	2	INS00006573
2010	001564369	2	INS00132583
2010	001567333	1	INS00001111
2010	001569122	3	INS00006218
2010	001569122	3	INS00006220
2010	001569122	3	INS00105728
2010	001569294	2	INS00001138
2010	001569294	2	INS00114097
2010	001570769	1	INS00003161
2010	001571971	1	INS00011166
2010	001572880	1	INS00165487
2010	001578140	2	INS00006575
2010	001578140	2	INS00119242
2010	001579263	4	INS00002417
2010	001579263	4	INS00006086
2010	001579263	4	INS00104918
2010	001579263	4	INS00494075
2010	001579970	4	INS00002473
2010	001579970	4	INS00002485
2010	001579970	4	INS00038300
2010	001579970	4	INS00107789
2010	001585467	5	INS00002379
2010	001585467	5	INS00002402
2010	001585467	5	INS00173177
2010	001585467	5	INS00452025
2010	001585467	5	INS00493427
2010	001587784	2	INS00006025
2010	001587784	2	INS00006251
2010	001590396	3	INS00002487
2010	001590396	3	INS00113491
2010	001590396	3	INS00440269
2010	001592274	5	INS00002407
2010	001592274	5	INS00040533
2010	001592274	5	INS00112807
2010	001592274	5	INS00138263
2010	001592274	5	INS00157699
2010	001592407	1	INS00365703
2010	001595427	1	INS00005866
2010	001595679	2	INS00001600
2010	001595679	2	INS00006262
2010	001596999	2	INS00106163
2010	001596999	2	INS00403831
2010	001597539	1	INS00119242
2010	001599005	1	INS00108670
2010	001599355	3	INS00006197
2010	001599355	3	INS00088156
2010	001599355	3	INS00107941
2010	001599598	1	INS00006824
2010	001599604	5	INS00005068
2010	001599604	5	INS00006252
2010	001599604	5	INS00006254
2010	001599604	5	INS00034509
2010	001599604	5	INS00085116
2010	001600760	4	INS00001555
2010	001600760	4	INS00109981
2010	001600760	4	INS00112803
2010	001600760	4	INS00137997
2010	001603654	2	INS00001105
2010	001603654	2	INS00001599
2010	001603888	4	INS00006153
2010	001603888	4	INS00112828
2010	001603888	4	INS00114091
2010	001603888	4	INS00486965
2010	001607484	1	INS00601862
2010	001608777	2	INS00106167
2010	001608777	2	INS00366645
2010	001608848	1	INS00119242
2010	001609371	3	INS00000519
2010	001609371	3	INS00001137
2010	001609371	3	INS00057305
2010	001609620	2	INS00002409
2010	001609620	2	INS00501853
2010	001611594	3	INS00006573
2010	001611594	3	INS00006824
2010	001611594	3	INS00119242
2010	001613300	4	INS00002440
2010	001613300	4	INS00006197
2010	001613300	4	INS00088156
2010	001613300	4	INS00383569
2010	001613338	7	INS00006433
2010	001613338	7	INS00112810
2010	001613338	7	INS00163297
2010	001613338	7	INS00455792
2010	001613338	7	INS00458004
2010	001613338	7	INS00458005
2010	001613338	7	INS00601862
2010	001614540	5	INS00111351
2010	001614540	5	INS00260952
2010	001614540	5	INS00408952
2010	001614540	5	INS00572099
2010	001614540	5	INS00595342
2010	001621053	2	INS00002452
2010	001621053	2	INS00276958
2010	001623684	1	INS00005072
2010	001624752	2	INS00006573
2010	001624752	2	INS00132583
2010	001625240	2	INS00119242
2010	001625240	2	INS00411219
2010	001626612	3	INS00006197
2010	001626612	3	INS00088156
2010	001626612	3	INS00107941
2010	001628949	2	INS00006251
2010	001628949	2	INS00006909
2010	001630473	1	INS00175926
2010	001631345	3	INS00002107
2010	001631345	3	INS00002404
2010	001631345	3	INS00108677
2010	001633760	5	INS00006568
2010	001633760	5	INS00006569
2010	001633760	5	INS00006571
2010	001633760	5	INS00110415
2010	001633760	5	INS00605996
2010	001634900	3	INS00002382
2010	001634900	3	INS00079689
2010	001634900	3	INS00136569
2010	001638159	2	INS00000525
2010	001638159	2	INS00002107
2010	001639263	4	INS00006086
2010	001639263	4	INS00034503
2010	001639263	4	INS00079857
2010	001639263	4	INS00104917
2010	001643570	2	INS00006262
2010	001643570	2	INS00006909
2010	001644129	2	INS00005062
2010	001644129	2	INS00111348
2010	001644307	1	INS00011166
2010	001647917	4	INS00079880
2010	001647917	4	INS00119242
2010	001647917	4	INS00154738
2010	001647917	4	INS00598026
2010	001648057	1	INS00107130
2010	001649170	3	INS00006218
2010	001649170	3	INS00006220
2010	001649170	3	INS00110413
2010	001650583	1	INS00041038
2010	001651105	3	INS00005628
2010	001651105	3	INS00494075
2010	001651105	3	INS00544271
2010	001651698	3	INS00002440
2010	001651698	3	INS00002460
2010	001651698	3	INS00116450
2010	001653253	6	INS00006568
2010	001653253	6	INS00006569
2010	001653253	6	INS00006571
2010	001653253	6	INS00110415
2010	001653253	6	INS00112797
2010	001653253	6	INS00555929
2010	001654009	1	INS00119242
2010	001655697	1	INS00123486
2010	001656489	3	INS00002481
2010	001656489	3	INS00114089
2010	001656489	3	INS00497563
2010	001656700	1	INS00456861
2010	001657190	1	INS00123486
2010	001657593	3	INS00001138
2010	001657593	3	INS00005069
2010	001657593	3	INS00114097
2010	001659079	1	INS00002384
2010	001660113	3	INS00002448
2010	001660113	3	INS00064440
2010	001660113	3	INS00079888
2010	001660436	5	INS00002388
2010	001660436	5	INS00038284
2010	001660436	5	INS00079835
2010	001660436	5	INS00079839
2010	001660436	5	INS00500678
2010	001662468	2	INS00005069
2010	001662468	2	INS00006254
2010	001662566	2	INS00111351
2010	001662566	2	INS00408952
2010	001663803	1	INS00527946
2010	001666190	4	INS00002448
2010	001666190	4	INS00114949
2010	001666190	4	INS00119242
2010	001666190	4	INS00127537
2010	001667310	1	INS00172159
2010	001668130	1	INS00002479
2010	001671627	1	INS00006568
2010	001672428	1	INS00119242
2010	001672830	1	INS00506288
2010	001672900	5	INS00006568
2010	001672900	5	INS00006569
2010	001672900	5	INS00006571
2010	001672900	5	INS00455440
2010	001672900	5	INS00551213
2010	001673588	3	INS00002407
2010	001673588	3	INS00005134
2010	001673588	3	INS00159719
2010	001682120	2	INS00005062
2010	001682120	2	INS00006265
2010	001687369	1	INS00106164
2010	001687968	1	INS00002432
2010	001690551	3	INS00002491
2010	001690551	3	INS00269164
2010	001690551	3	INS00459690
2010	001690785	2	INS00485881
2010	001690785	2	INS00506162
2010	001691700	1	INS00073420
2010	001694579	1	INS00119242
2010	001696143	2	INS00034560
2010	001696143	2	INS00527942
2010	001698344	2	INS00002384
2010	001698344	2	INS00126521
2010	001699557	1	INS00500678
2010	001701735	1	INS00001111
2010	001701922	1	INS00494075
2010	001703284	6	INS00001264
2010	001703284	6	INS00006568
2010	001703284	6	INS00006569
2010	001703284	6	INS00006571
2010	001703284	6	INS00492035
2010	001703284	6	INS00551213
2010	001708137	6	INS00006568
2010	001708137	6	INS00006569
2010	001708137	6	INS00006571
2010	001708137	6	INS00110415
2010	001708137	6	INS00112797
2010	001708137	6	INS00492113
2010	001708271	4	INS00001137
2010	001708271	4	INS00034541
2010	001708271	4	INS00253245
2010	001708271	4	INS00456986
2010	001709170	3	INS00002397
2010	001709170	3	INS00002444
2010	001709170	3	INS00005305
2010	001709911	3	INS00005068
2010	001709911	3	INS00005069
2010	001709911	3	INS00005073
2010	001711320	2	INS00160406
2010	001711320	2	INS00548294
2010	001713360	2	INS00006096
2010	001713360	2	INS00478584
2010	001715599	4	INS00005062
2010	001715599	4	INS00005069
2010	001715599	4	INS00006265
2010	001715599	4	INS00025489
2010	001717280	1	INS00005066
2010	001717323	2	INS00000519
2010	001717323	2	INS00105327
2010	001717940	1	INS00002468
2010	001722495	1	INS00165852
2010	001724417	3	INS00002412
2010	001724417	3	INS00002444
2010	001724417	3	INS00114805
2010	001725049	2	INS00002441
2010	001725049	2	INS00005861
2010	001725405	5	INS00002428
2010	001725405	5	INS00005628
2010	001725405	5	INS00005631
2010	001725405	5	INS00005858
2010	001725405	5	INS00508997
2010	001729075	2	INS00006909
2010	001729075	2	INS00074083
2010	001729084	2	INS00005067
2010	001729084	2	INS00168861
2010	001733096	3	INS00002385
2010	001733096	3	INS00172159
2010	001733096	3	INS00366643
2010	001735582	1	INS00119242
2010	001735635	1	INS00122058
2010	001736580	4	INS00006568
2010	001736580	4	INS00006569
2010	001736580	4	INS00006571
2010	001736580	4	INS00455440
2010	001737756	2	INS00006086
2010	001737756	2	INS00105000
2010	001739438	2	INS00006587
2010	001739438	2	INS00020212
2010	001745079	2	INS00006086
2010	001745079	2	INS00104995
2010	001745471	1	INS00002491
2010	001747028	5	INS00006197
2010	001747028	5	INS00006201
2010	001747028	5	INS00011166
2010	001747028	5	INS00037039
2010	001747028	5	INS00114088
2010	001749381	3	INS00000519
2010	001749381	3	INS00056936
2010	001749381	3	INS00169157
2010	001751782	1	INS00403832
2010	001752091	2	INS00005065
2010	001752091	2	INS00118960
2010	001752402	3	INS00005134
2010	001752402	3	INS00029674
2010	001752402	3	INS00042377
2010	001753482	1	INS00001600
2010	001753910	1	INS00500678
2010	001753965	6	INS00006568
2010	001753965	6	INS00006569
2010	001753965	6	INS00006571
2010	001753965	6	INS00412074
2010	001753965	6	INS00492034
2010	001753965	6	INS00551213
2010	001754130	4	INS00006573
2010	001754130	4	INS00006575
2010	001754130	4	INS00079863
2010	001754130	4	INS00403853
2010	001754757	1	INS00006749
2010	001755315	2	INS00006575
2010	001755315	2	INS00006824
2010	001755638	1	INS00006153
2010	001755727	2	INS00002379
2010	001755727	2	INS00002402
2010	001755790	1	INS00006262
2010	001756798	2	INS00006827
2010	001756798	2	INS00119242
2010	001757463	1	INS00002457
2010	001757768	1	INS00001111
2010	001758040	1	INS00038269
2010	001758738	3	INS00006575
2010	001758738	3	INS00365886
2010	001758738	3	INS00411219
2010	001758980	1	INS00506288
2010	001759987	4	INS00002440
2010	001759987	4	INS00006197
2010	001759987	4	INS00006199
2010	001759987	4	INS00166897
2010	001760271	1	INS00074117
2010	001761143	2	INS00002459
2010	001761143	2	INS00005305
2010	001761152	1	INS00106164
2010	001766426	3	INS00002417
2010	001766426	3	INS00006086
2010	001766426	3	INS00104980
2010	001766435	3	INS00001105
2010	001766435	3	INS00006253
2010	001766435	3	INS00061823
2010	001766589	2	INS00006827
2010	001766589	2	INS00165852
2010	001766604	1	INS00119242
2010	001766640	5	INS00006575
2010	001766640	5	INS00114103
2010	001766640	5	INS00119242
2010	001766640	5	INS00365886
2010	001766640	5	INS00584520
2010	001770788	1	INS00119242
2010	001770984	1	INS00367438
2010	001774348	2	INS00002388
2010	001774348	2	INS00281100
2010	001780247	2	INS00454407
2010	001780247	2	INS00500080
2010	001780292	1	INS00005628
2010	001781932	2	INS00006262
2010	001781932	2	INS00006909
2010	001782920	1	INS00006909
2010	001784282	3	INS00034523
2010	001784282	3	INS00083226
2010	001784282	3	INS00366902
2010	001785314	4	INS00006568
2010	001785314	4	INS00006569
2010	001785314	4	INS00006571
2010	001785314	4	INS00492035
2010	001786699	1	INS00001111
2010	001787195	2	INS00074161
2010	001787195	2	INS00467934
2010	001788675	4	INS00006575
2010	001788675	4	INS00034514
2010	001788675	4	INS00125374
2010	001788675	4	INS00543200
2010	001790190	2	INS00002448
2010	001790190	2	INS00127537
2010	001791438	1	INS00002473
2010	001791895	3	INS00002379
2010	001791895	3	INS00119242
2010	001791895	3	INS00408952
2010	001792159	2	INS00011171
2010	001792159	2	INS00455464
2010	001792800	1	INS00456861
2010	001796416	2	INS00006086
2010	001796416	2	INS00104995
2010	001797950	2	INS00458002
2010	001797950	2	INS00601862
2010	001799614	1	INS00002473
2010	001801543	1	INS00002452
2010	001801839	5	INS00006086
2010	001801839	5	INS00034503
2010	001801839	5	INS00079857
2010	001801839	5	INS00104920
2010	001801839	5	INS00115290
2010	001802596	1	INS00119242
2010	001802872	3	INS00000519
2010	001802872	3	INS00006264
2010	001802872	3	INS00023110
2010	001804302	1	INS00005071
2010	001804821	3	INS00006847
2010	001804821	3	INS00110573
2010	001804821	3	INS00113108
2010	001808778	2	INS00005062
2010	001808778	2	INS00074018
2010	001810918	1	INS00002384
2010	001813132	1	INS00564505
2010	001814873	3	INS00000719
2010	001814873	3	INS00002412
2010	001814873	3	INS00114805
2010	001814971	2	INS00000519
2010	001814971	2	INS00105327
2010	001815333	3	INS00005063
2010	001815333	3	INS00005066
2010	001815333	3	INS00123712
2010	001815370	1	INS00578536
2010	001817294	1	INS00002448
2010	001817418	1	INS00485881
2010	001818522	7	INS00001140
2010	001818522	7	INS00006433
2010	001818522	7	INS00034523
2010	001818522	7	INS00112810
2010	001818522	7	INS00395377
2010	001818522	7	INS00401691
2010	001818522	7	INS00553223
2010	001818700	2	INS00002378
2010	001818700	2	INS00265988
2010	001827915	1	INS00073981
2010	001830053	3	INS00001600
2010	001830053	3	INS00005955
2010	001830053	3	INS00006717
2010	001833912	1	INS00119242
2010	001836754	1	INS00595342
2010	001839433	2	INS00006573
2010	001839433	2	INS00454553
2010	001844291	1	INS00119242
2010	001844578	2	INS00011135
2010	001844578	2	INS00172789
2010	001846760	1	INS00002384
2010	001847041	1	INS00119242
2010	001847640	3	INS00006086
2010	001847640	3	INS00104918
2010	001847640	3	INS00458348
2010	001848307	3	INS00005069
2010	001848307	3	INS00006253
2010	001848307	3	INS00606001
2010	001853245	4	INS00006568
2010	001853245	4	INS00006569
2010	001853245	4	INS00006571
2010	001853245	4	INS00455440
2010	001853998	2	INS00002439
2010	001853998	2	INS00002493
2010	001855179	1	INS00002478
2010	001856096	5	INS00002372
2010	001856096	5	INS00002402
2010	001856096	5	INS00114971
2010	001856096	5	INS00166301
2010	001856096	5	INS00493427
2010	001857520	1	INS00512163
2010	001857988	1	INS00162102
2010	001858018	2	INS00002428
2010	001858018	2	INS00108670
2010	001858537	2	INS00001292
2010	001858537	2	INS00005062
2010	001858760	4	INS00005062
2010	001858760	4	INS00006909
2010	001858760	4	INS00111348
2010	001858760	4	INS00564505
2010	001859580	3	INS00006218
2010	001859580	3	INS00006220
2010	001859580	3	INS00105728
2010	001860016	1	INS00006086
2010	001860179	1	INS00119242
2010	001860197	3	INS00001600
2010	001860197	3	INS00005072
2010	001860197	3	INS00526946
2010	001861873	11	INS00002481
2010	001861873	11	INS00005625
2010	001861873	11	INS00005626
2010	001861873	11	INS00034468
2010	001861873	11	INS00038290
2010	001861873	11	INS00079788
2010	001861873	11	INS00087103
2010	001861873	11	INS00087291
2010	001861873	11	INS00114089
2010	001861873	11	INS00409656
2010	001861873	11	INS00593893
2010	001863831	1	INS00119242
2010	001864365	2	INS00005066
2010	001864365	2	INS00006888
2010	001864525	3	INS00002397
2010	001864525	3	INS00005305
2010	001864525	3	INS00458208
2010	001865863	2	INS00006568
2010	001865863	2	INS00551213
2010	001866744	1	INS00119242
2010	001866815	2	INS00002371
2010	001866815	2	INS00272821
2010	001866913	3	INS00002457
2010	001866913	3	INS00366667
2010	001866913	3	INS00467934
2010	001869192	1	INS00074044
2010	001871341	3	INS00006569
2010	001871341	3	INS00006749
2010	001871341	3	INS00455440
2010	001873210	2	INS00006909
2010	001873210	2	INS00506288
2010	001873758	2	INS00002491
2010	001873758	2	INS00112780
2010	001874245	1	INS00006909
2010	001874399	2	INS00160406
2010	001874399	2	INS00488197
2010	001876061	6	INS00001105
2010	001876061	6	INS00001111
2010	001876061	6	INS00001599
2010	001876061	6	INS00001600
2010	001876061	6	INS00001602
2010	001876061	6	INS00079723
2010	001877579	1	INS00106184
2010	001879967	1	INS00005861
2010	001880921	3	INS00006086
2010	001880921	3	INS00366650
2010	001880921	3	INS00458348
2010	001882078	2	INS00006909
2010	001882078	2	INS00578384
2010	001882470	3	INS00006197
2010	001882470	3	INS00088156
2010	001882470	3	INS00107941
2010	001883469	2	INS00005062
2010	001883469	2	INS00111348
2010	001884054	1	INS00136243
2010	001884303	1	INS00104980
2010	001884662	1	INS00123486
2010	001886308	1	INS00107130
2010	001887931	1	INS00506288
2010	001890033	3	INS00002447
2010	001890033	3	INS00061708
2010	001890033	3	INS00455934
2010	001891219	2	INS00268347
2010	001891219	2	INS00563196
2010	001894346	2	INS00002428
2010	001894346	2	INS00108670
2010	001896556	2	INS00005628
2010	001896556	2	INS00261082
2010	001898102	1	INS00162102
2010	001899585	7	INS00006568
2010	001899585	7	INS00006569
2010	001899585	7	INS00006570
2010	001899585	7	INS00006571
2010	001899585	7	INS00026250
2010	001899585	7	INS00110415
2010	001899585	7	INS00112797
2010	001900908	4	INS00006568
2010	001900908	4	INS00006569
2010	001900908	4	INS00006571
2010	001900908	4	INS00455440
2010	001901370	1	INS00119242
2010	001902911	2	INS00002448
2010	001902911	2	INS00127537
2010	001903660	2	INS00006086
2010	001903660	2	INS00104918
2010	001903730	3	INS00002417
2010	001903730	3	INS00006086
2010	001903730	3	INS00458348
2010	001903740	3	INS00005062
2010	001903740	3	INS00006265
2010	001903740	3	INS00074018
2010	001905824	1	INS00488197
2010	001906803	3	INS00006575
2010	001906803	3	INS00365886
2010	001906803	3	INS00584520
2010	001907041	2	INS00002402
2010	001907041	2	INS00493427
2010	001907355	2	INS00001111
2010	001907355	2	INS00366681
2010	001907408	3	INS00005068
2010	001907408	3	INS00006251
2010	001907408	3	INS00114380
2010	001907453	3	INS00003764
2010	001907453	3	INS00093303
2010	001907453	3	INS00480795
2010	001908156	1	INS00114380
2010	001910145	1	INS00119242
2010	001911231	1	INS00005062
2010	001911634	1	INS00104611
2010	001911670	4	INS00002341
2010	001911670	4	INS00002385
2010	001911670	4	INS00137801
2010	001911670	4	INS00597537
2010	001911939	2	INS00079795
2010	001911939	2	INS00123486
2010	001912041	3	INS00000760
2010	001912041	3	INS00000761
2010	001912041	3	INS00006909
2010	001914000	2	INS00006686
2010	001914000	2	INS00516782
2010	001914117	3	INS00005070
2010	001914117	3	INS00114072
2010	001914117	3	INS00566663
2010	001915956	2	INS00005068
2010	001915956	2	INS00006251
2010	001921327	1	INS00464403
2010	001921621	2	INS00119242
2010	001921621	2	INS00598027
2010	001927320	2	INS00005628
2010	001927320	2	INS00564511
2010	001927358	3	INS00005859
2010	001927358	3	INS00007400
2010	001927358	3	INS00119242
2010	001937185	1	INS00006747
2010	001940304	3	INS00006086
2010	001940304	3	INS00104918
2010	001940304	3	INS00458348
2010	001944297	2	INS00001555
2010	001944297	2	INS00002479
2010	001947225	3	INS00002448
2010	001947225	3	INS00006827
2010	001947225	3	INS00127537
2010	001947904	1	INS00002473
2010	001950285	3	INS00006086
2010	001950285	3	INS00104918
2010	001950285	3	INS00115290
2010	001952000	2	INS00006433
2010	001952000	2	INS00112810
2010	001952038	2	INS00006433
2010	001952038	2	INS00112810
2010	001952172	6	INS00006568
2010	001952172	6	INS00006569
2010	001952172	6	INS00006571
2010	001952172	6	INS00110415
2010	001952172	6	INS00112797
2010	001952172	6	INS00395708
2010	001952314	3	INS00149736
2010	001952314	3	INS00458002
2010	001952314	3	INS00601862
2010	001953877	2	INS00002440
2010	001953877	2	INS00002454
2010	001954874	1	INS00367420
2010	001955076	3	INS00002452
2010	001955076	3	INS00276958
2010	001955076	3	INS00434613
2010	001956144	4	INS00006568
2010	001956144	4	INS00006569
2010	001956144	4	INS00006571
2010	001956144	4	INS00492035
2010	001957830	2	INS00034473
2010	001957830	2	INS00494075
2010	001959718	5	INS00005134
2010	001959718	5	INS00029674
2010	001959718	5	INS00059498
2010	001959718	5	INS00086798
2010	001959718	5	INS00567036
2010	001963720	1	INS00165487
2010	001965555	1	INS00011171
2010	001970887	2	INS00006825
2010	001970887	2	INS00367438
2010	001971356	1	INS00002440
2010	001971623	1	INS00539755
2010	001972291	1	INS00002440
2010	001972317	2	INS00006433
2010	001972317	2	INS00112810
2010	007049442	2	INS00005062
2010	007049442	2	INS00006265
2010	007213727	1	INS00002439
2010	007219604	3	INS00002439
2010	007219604	3	INS00002493
2010	007219604	3	INS00168141
2010	007252547	1	INS00005136
2010	007255736	2	INS00074055
2010	007255736	2	INS00366681
2010	007338991	1	INS00006911
2010	007390300	1	INS00011169
2010	100774130	2	INS00006251
2010	100774130	2	INS00111348
2010	100814835	2	INS00002440
2010	100814835	2	INS00110940
2010	100816034	1	INS00165852
2010	100819484	1	INS00123486
2010	100819733	1	INS00005062
2010	100849429	1	INS00365703
2010	100866448	1	INS00485881
2010	100906427	3	INS00002475
2010	100906427	3	INS00006573
2010	100906427	3	INS00408952
2010	100922636	1	INS00106164
2010	100936186	2	INS00172159
2010	100936186	2	INS00492927
2010	100938350	1	INS00005628
2010	100948276	2	INS00005062
2010	100948276	2	INS00111348
2010	100958880	2	INS00005123
2010	100958880	2	INS00006909
2010	100963559	3	INS00002439
2010	100963559	3	INS00002493
2010	100963559	3	INS00108668
2010	100967600	4	INS00002417
2010	100967600	4	INS00038301
2010	100967600	4	INS00480904
2010	100967600	4	INS00564858
2010	100971390	1	INS00002377
2010	100999990	1	INS00011171
2010	101002853	1	INS00011171
2010	101007994	4	INS00002452
2010	101007994	4	INS00005984
2010	101007994	4	INS00006747
2010	101007994	4	INS00114101
2010	101012911	1	INS00002040
2010	101023488	3	INS00001555
2010	101023488	3	INS00001556
2010	101023488	3	INS00386249
2010	101032825	6	INS00002384
2010	101032825	6	INS00005625
2010	101032825	6	INS00005626
2010	101032825	6	INS00073586
2010	101032825	6	INS00409656
2010	101032825	6	INS00593893
2010	101036860	1	INS00002432
2010	101040110	2	INS00005065
2010	101040110	2	INS00118960
2010	101044460	3	INS00005064
2010	101044460	3	INS00005072
2010	101044460	3	INS00112793
2010	101055418	1	INS00119242
2010	101055820	1	INS00119242
2010	101058518	1	INS00001600
2010	101081534	1	INS00074117
2010	101089739	1	INS00366904
2010	101106016	1	INS00174384
2010	101117477	2	INS00002371
2010	101117477	2	INS00595342
2010	101119883	1	INS00006252
2010	101139840	4	INS00005984
2010	101139840	4	INS00006433
2010	101139840	4	INS00112810
2010	101139840	4	INS00114101
2010	101149971	1	INS00276901
2010	101161072	1	INS00001111
2010	101167497	1	INS00003716
2010	101195080	1	INS00044927
2010	101198232	1	INS00119242
2010	101205355	1	INS00485881
2010	101208348	2	INS00002477
2010	101208348	2	INS00452023
2010	101219243	1	INS00493427
2010	101220763	1	INS00172159
2010	101230231	1	INS00106184
2010	101235962	1	INS00564505
2010	101249144	1	INS00104920
2010	101257880	2	INS00006262
2010	101257880	2	INS00006909
2010	101291030	2	INS00005062
2010	101291030	2	INS00074018
2010	101308236	4	INS00006086
2010	101308236	4	INS00034503
2010	101308236	4	INS00079857
2010	101308236	4	INS00104920
2010	101313648	1	INS00119242
2010	101314547	1	INS00006253
2010	101317825	1	INS00002439
2010	101321686	2	INS00002460
2010	101321686	2	INS00116450
2010	101338164	1	INS00539755
2010	101352889	2	INS00005134
2010	101352889	2	INS00029674
2010	101358200	2	INS00002439
2010	101358200	2	INS00002493
2010	101359647	2	INS00002444
2010	101359647	2	INS00014915
2010	101368314	4	INS00006568
2010	101368314	4	INS00006569
2010	101368314	4	INS00006571
2010	101368314	4	INS00492035
2010	101375417	1	INS00119242
2010	101375749	4	INS00002457
2010	101375749	4	INS00005624
2010	101375749	4	INS00366667
2010	101375749	4	INS00494075
2010	101376512	1	INS00119242
2010	101379588	4	INS00006568
2010	101379588	4	INS00006569
2010	101379588	4	INS00006571
2010	101379588	4	INS00492035
2010	101394708	2	INS00005624
2010	101394708	2	INS00494075
2010	101394726	5	INS00006086
2010	101394726	5	INS00034503
2010	101394726	5	INS00079857
2010	101394726	5	INS00104920
2010	101394726	5	INS00115290
2010	101396041	2	INS00006018
2010	101396041	2	INS00455934
2010	101401606	1	INS00494075
2010	101413367	1	INS00119242
2010	101429939	2	INS00002390
2010	101429939	2	INS00119242
2010	101438400	2	INS00005062
2010	101438400	2	INS00114380
2010	101450834	2	INS00006746
2010	101450834	2	INS00398313
2010	101461248	3	INS00002448
2010	101461248	3	INS00119242
2010	101461248	3	INS00127537
2010	101462906	2	INS00002448
